City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
265.0,touros,86.0,BR,1635439025.0,52.0,-1.7099782995216515,-26.685441576692597,88.7,18.66
266.0,viedma,54.0,AR,1635439025.0,12.0,-41.35794976660689,-61.485244416563106,100.49,20.18
267.0,codrington,100.0,AG,1635439025.0,94.0,25.264014134338964,-57.72137320776753,50.4,34.61
268.0,kota,0.0,IN,1635439026.0,35.0,24.451098304083885,83.36242219196419,72.77,4.38
269.0,saint-prosper,20.0,CA,1635439026.0,51.0,46.46357354839009,-69.82119225797284,44.31,10.4
270.0,nikolsk,100.0,RU,1635439026.0,91.0,53.5054823203898,45.92038653870483,42.01,12.08
271.0,manaus,75.0,BR,1635438848.0,79.0,-0.4729209100356968,-60.18180265779,84.7,4.61
272.0,andijon,100.0,UZ,1635439086.0,55.0,40.55064864420538,72.78255612817478,52.88,9.33
273.0,mozhga,100.0,RU,1635439087.0,87.0,56.3562929190505,52.20845097304911,40.68,11.48
274.0,grand-santi,23.0,GF,1635439087.0,28.0,1.6977861402081373,-54.46236141556183,98.91,2.95
275.0,albert town,92.0,JM,1635439087.0,57.0,18.224255299335184,-77.55129386971534,79.3,6.06
276.0,beloha,38.0,MG,1635439087.0,59.0,-33.3377985563537,41.87602071896606,65.48,13.94
277.0,manicore,89.0,BR,1635439088.0,59.0,-7.030357972932691,-59.67881871542022,89.04,2.64
278.0,cururupu,47.0,BR,1635439088.0,51.0,-0.333870199416225,-43.33843335142146,88.79,6.49
279.0,khatanga,100.0,RU,1635439088.0,98.0,71.64104754240091,100.47344380992001,-4.0,6.38
280.0,montepuez,51.0,MZ,1635439088.0,41.0,-12.988493532781817,39.57233302758479,82.02,8.99
281.0,nelson bay,46.0,AU,1635439089.0,84.0,-35.99800880691841,155.5325906154664,70.68,6.51
282.0,scottsbluff,1.0,US,1635439089.0,42.0,42.14213217320457,-103.29458218573723,48.29,10.0
283.0,ginda,0.0,ER,1635439089.0,46.0,16.065114257527284,39.536659592885115,50.32,6.11
284.0,mehamn,40.0,NO,1635439090.0,80.0,83.96183863576334,28.57852856860856,30.38,24.16
285.0,sola,22.0,VU,1635439090.0,76.0,-14.294726129389588,169.95293316194233,80.56,13.87
286.0,port augusta,13.0,AU,1635439090.0,73.0,-29.338577582891006,135.94429088120376,59.7,15.21
287.0,general pico,79.0,AR,1635439090.0,15.0,-35.342057606840136,-63.633996520731856,98.76,19.73
288.0,vestmanna,75.0,FO,1635439091.0,100.0,67.169286198457,-10.12156808185631,47.32,16.11
289.0,bairiki,40.0,KI,1635439091.0,78.0,0.889255074031226,164.39209985995655,80.6,8.05
290.0,lundazi,76.0,ZM,1635439091.0,54.0,-12.113812908968939,32.903211068951606,72.68,8.97
291.0,waipawa,100.0,NZ,1635439091.0,96.0,-43.14572805950412,175.55366807652575,56.44,3.78
292.0,kavieng,53.0,PG,1635439092.0,77.0,-1.010003454382499,151.47296850642277,82.33,10.96
293.0,melo,0.0,UY,1635439092.0,47.0,-32.804423712710076,-54.04697830428117,82.54,11.81
294.0,mineiros,99.0,BR,1635439092.0,40.0,-17.784014236650492,-52.73501858530118,87.85,5.06
295.0,lumeje,85.0,AO,1635439092.0,57.0,-11.666997699336747,21.081712234451913,76.66,1.86
296.0,salinas,1.0,US,1635438835.0,82.0,36.53808323761956,-121.68796246425313,68.97,12.66
297.0,bonthe,58.0,SL,1635439093.0,72.0,4.0412117097390166,-17.413486386249048,82.89,8.88
298.0,harper,61.0,LR,1635439093.0,77.0,2.0084772957841466,-9.28241145693886,80.71,6.51
299.0,quatre cocos,12.0,MU,1635439093.0,75.0,-19.483637366704812,62.24575522909018,75.09,10.74
300.0,amos,0.0,CA,1635439094.0,46.0,49.106189003460145,-77.99684421343454,48.47,6.69
301.0,duldurga,2.0,RU,1635439094.0,73.0,50.268915533522005,113.7851919199307,35.38,5.06
302.0,kichera,3.0,RU,1635439094.0,78.0,56.51181981066958,110.93869483603191,17.55,4.94
303.0,gotsu,7.0,JP,1635439094.0,70.0,37.43234579743974,130.6199476863581,55.63,10.71
304.0,aklavik,91.0,CA,1635439095.0,96.0,79.30740472937975,-140.73839193525987,27.32,5.26
305.0,pfullendorf,5.0,DE,1635439095.0,87.0,47.94738479635737,9.254904916633933,52.02,0.51
306.0,valley city,1.0,US,1635438907.0,100.0,47.051652639697636,-98.15926953061289,47.39,17.27
307.0,chokwe,65.0,MZ,1635439095.0,58.0,-22.900528049664658,33.27269074406786,70.5,14.09
308.0,kendari,99.0,ID,1635439096.0,88.0,-3.408010038014311,121.79399497438112,76.82,0.6
309.0,marsa matruh,40.0,EG,1635439096.0,83.0,30.6488338363436,28.445037008752053,75.4,10.36
310.0,coihaique,75.0,CL,1635439096.0,39.0,-45.895685474620855,-71.1811495475877,62.55,9.22
311.0,mundo nuevo,19.0,MX,1635439097.0,82.0,19.053213735408832,-95.06247677747616,82.2,23.02
312.0,inhambane,94.0,MZ,1635439097.0,61.0,-26.634673977330152,39.09160534869392,69.4,10.74
313.0,campo grande,75.0,BR,1635439097.0,46.0,-20.612065057544513,-54.67651139151182,90.95,3.44
314.0,sumbawanga,31.0,TZ,1635439097.0,28.0,-7.871453349143238,32.16942932890379,71.31,3.27
315.0,tual,83.0,ID,1635439098.0,73.0,-8.238885913560836,135.00942541700175,83.73,3.96
316.0,vilyuysk,100.0,RU,1635439098.0,84.0,61.956952317986975,122.4013897965794,20.53,12.91
317.0,zhengjiatun,0.0,CN,1635439098.0,49.0,43.99568218647747,123.885559274755,44.49,6.82
318.0,san lorenzo,0.0,AR,1635439099.0,29.0,-27.9861699544483,-58.456098481799856,92.34,5.75
319.0,necochea,56.0,AR,1635439070.0,39.0,-47.01309918803246,-56.02801171735551,86.65,13.22
320.0,conway,90.0,US,1635438835.0,90.0,35.67881131427541,-92.53599354383422,57.72,5.01
321.0,dingle,81.0,IE,1635439099.0,91.0,47.584283090698136,-14.403958972684961,75.6,6.96
322.0,shimoda,67.0,JP,1635439099.0,73.0,28.325431577842053,139.34320164442175,57.11,15.95
323.0,marsh harbour,100.0,BS,1635439099.0,72.0,26.63048524182939,-76.98322278327548,83.03,13.69
324.0,aswan,0.0,EG,1635439100.0,15.0,23.04011743529813,35.402294256155756,94.3,5.75
325.0,naze,1.0,JP,1635439160.0,61.0,23.100288728976665,134.76491797831738,66.87,8.86
326.0,somanda,92.0,TZ,1635439160.0,29.0,-3.338517836608446,33.82035756120035,83.3,2.01
327.0,half moon bay,1.0,US,1635439160.0,81.0,32.054730267595176,-134.10147187762695,69.4,5.75
328.0,khunti,0.0,IN,1635439161.0,71.0,22.839059486044277,85.13560813810835,69.91,5.39
329.0,dalnerechensk,0.0,RU,1635439161.0,72.0,46.08557335222466,134.00656309334414,37.02,4.45
330.0,bubaque,22.0,GW,1635439161.0,64.0,2.269521500554063,-23.653104263793608,83.14,3.94
331.0,merauke,95.0,ID,1635438997.0,83.0,-11.035710203211309,140.1760615720059,79.36,9.66
332.0,adrar,100.0,DZ,1635439162.0,30.0,25.70755928285567,-2.561649407116505,86.11,10.31
333.0,tezu,0.0,IN,1635439162.0,56.0,30.942080009289626,97.66537585949402,67.01,4.34
334.0,conceicao do araguaia,26.0,BR,1635439162.0,25.0,-7.314938665757381,-49.04435772690482,99.72,6.93
335.0,severodvinsk,68.0,RU,1635439162.0,85.0,64.20481641642249,39.69025047441636,19.51,6.64
336.0,saint george,1.0,BM,1635438930.0,62.0,37.13171536841202,-62.93648808843895,64.35,0.0
337.0,belmonte,20.0,BR,1635439163.0,64.0,-16.10594085820665,-37.98609506369718,82.9,11.81
338.0,charters towers,0.0,AU,1635439163.0,88.0,-19.988246942444647,143.09372711417763,67.96,7.07
339.0,kirkuk,95.0,IQ,1635439163.0,30.0,35.463573259352515,44.354446679381,73.81,1.7
340.0,soyo,16.0,AO,1635439164.0,79.0,-8.791589155294034,6.006365637168614,82.45,12.21
341.0,barsovo,100.0,RU,1635439164.0,97.0,59.898437930982794,73.47791238252765,32.13,13.47
342.0,kyabe,42.0,TD,1635439164.0,59.0,9.333722580419064,18.756964993987054,82.11,6.2
343.0,ocos,21.0,GT,1635439164.0,75.0,11.897583255778173,-93.98892690268735,89.73,5.77
344.0,margate,0.0,ZA,1635439165.0,75.0,-38.1949156870557,39.93176476036231,58.71,5.01
345.0,kavaratti,100.0,IN,1635439165.0,77.0,9.366208478696848,67.04188901755975,80.62,3.94
346.0,ballina,24.0,IE,1635439165.0,91.0,57.44233647239659,-11.673730108816045,73.36,14.97
347.0,arkadak,100.0,RU,1635439165.0,84.0,51.6368226274206,43.52085884791961,44.65,12.1
348.0,wamba,21.0,CD,1635439166.0,68.0,2.1473832778500395,27.510299659169135,81.34,3.74
349.0,changying,88.0,CN,1635439166.0,78.0,34.439710255403895,114.61310133009135,33.3,3.0
350.0,puerto colombia,100.0,CO,1635438987.0,68.0,13.839179452140115,-76.06660755579551,86.09,3.85
351.0,omachi,3.0,JP,1635439166.0,70.0,36.605304725465544,137.6657401906653,44.38,4.07
352.0,tessalit,97.0,ML,1635439166.0,13.0,24.35769373304258,3.4043718119162065,91.92,13.47
353.0,zmiyiv,100.0,UA,1635439167.0,79.0,49.71087369649592,36.232756648522724,50.61,10.42
354.0,chicama,76.0,PE,1635439167.0,61.0,-12.194212205482259,-85.58299487981964,64.94,11.03
355.0,tutoia,93.0,BR,1635439167.0,62.0,1.3391980252868052,-41.32072237763421,93.18,13.31
356.0,muisne,100.0,EC,1635439168.0,84.0,2.7640228977910795,-84.2012280004752,76.6,10.71
357.0,hereford,100.0,US,1635439168.0,69.0,34.751021480951636,-102.38161868380436,59.02,1.01
358.0,naron,100.0,ES,1635439168.0,65.0,46.29140301427216,-8.772696837913855,63.01,15.75
359.0,saint-pierre,75.0,RE,1635439168.0,66.0,-24.491558244043247,53.39882652173091,76.68,3.44
360.0,ejby,12.0,DK,1635439169.0,87.0,55.741793110282345,11.825401149020479,53.73,6.91
361.0,salalah,20.0,OM,1635439169.0,78.0,15.492826627163765,58.0501823271631,80.69,5.75
362.0,pontianak,75.0,ID,1635439169.0,100.0,-0.9130801576240657,109.98441987243069,76.98,2.3
363.0,kirakira,18.0,SB,1635439170.0,84.0,-12.719472464520294,163.0878395144793,80.38,4.7
364.0,ust-ilimsk,92.0,RU,1635439170.0,74.0,58.75074492130676,102.26718041488488,22.8,4.7
365.0,sumbe,49.0,AO,1635439170.0,80.0,-10.07275133186954,13.530517661018365,75.56,10.58
366.0,la rioja,65.0,AR,1635438995.0,41.0,-29.194133897216723,-67.74136525524287,55.49,4.25
367.0,isangel,4.0,VU,1635439170.0,89.0,-22.711598851335324,177.93550859909516,75.18,9.8
368.0,providencia,0.0,MX,1635439171.0,29.0,28.811170645333377,-112.19457746518711,76.21,3.0
369.0,tongren,100.0,CN,1635439171.0,95.0,27.638461018862316,108.0956377355435,56.91,1.19
370.0,kalianget,87.0,ID,1635439171.0,76.0,-5.737556323145526,115.23712707594393,83.28,4.88
371.0,the pas,90.0,CA,1635439171.0,93.0,53.80512579044799,-101.29865942820723,41.02,8.05
372.0,talnakh,94.0,RU,1635439172.0,96.0,68.92494297200031,90.92131737371199,-8.54,9.08
373.0,ola,99.0,RU,1635439172.0,92.0,57.97377362021115,151.8273201420007,26.35,4.18
374.0,bathsheba,40.0,BB,1635439172.0,66.0,23.360188043256542,-44.11656382375813,88.41,13.8
375.0,yate,97.0,NC,1635438993.0,89.0,-21.832055170439432,166.83910856074368,59.22,8.01
376.0,kautokeino,100.0,NO,1635439172.0,98.0,69.08874115288458,24.173056851696032,32.81,20.07
377.0,phan thiet,98.0,VN,1635439233.0,90.0,10.585892705169101,108.38846512665981,77.05,5.32
378.0,tambura,84.0,SD,1635439233.0,76.0,6.046773178102086,27.81766921591469,75.83,1.43
379.0,gagnoa,98.0,CI,1635439233.0,94.0,6.277986216082937,-5.9260897035735525,75.29,4.79
380.0,madimba,5.0,TZ,1635439233.0,78.0,-9.840899867312942,41.686021022380515,77.59,8.88
381.0,kampot,88.0,KH,1635439234.0,86.0,11.204669234230565,103.88645728581241,78.85,3.53
382.0,kuusamo,90.0,FI,1635439234.0,100.0,65.21622966636053,28.957783808080308,30.24,11.5
383.0,olinda,40.0,BR,1635439234.0,58.0,-8.600831741944603,-29.640356382561322,85.73,13.8
384.0,hami,65.0,CN,1635439180.0,34.0,41.58100426289562,91.12493795961444,50.63,4.25
385.0,sawtell,44.0,AU,1635439234.0,87.0,-30.449908464338414,153.42849707152862,73.42,10.36
386.0,oksfjord,100.0,NO,1635439235.0,93.0,72.1536648541724,21.633644518334904,32.92,12.1
387.0,general roca,99.0,AR,1635439235.0,20.0,-39.12123674247406,-67.31259122564765,83.62,7.72
388.0,dir,2.0,PK,1635439235.0,51.0,35.0560119815751,72.10056299583954,51.84,5.32
389.0,victor harbor,86.0,AU,1635439236.0,96.0,-36.959578257736155,137.69214923221534,59.09,3.0
390.0,komsomolskiy,97.0,RU,1635439236.0,53.0,77.36217153996594,175.02670192664124,50.72,0.0
391.0,savannah bight,30.0,HN,1635439236.0,70.0,17.300118464242445,-86.22973610460303,91.45,2.95
392.0,ilave,59.0,PE,1635439236.0,36.0,-16.376601316402812,-69.82820449263761,57.49,8.97
393.0,tuensang,3.0,IN,1635439237.0,96.0,25.92318444027302,95.8859395583471,60.85,2.93
394.0,comodoro rivadavia,0.0,AR,1635439237.0,12.0,-45.261608436078035,-65.88423681763223,80.46,19.57
395.0,xuanhua,62.0,CN,1635439237.0,47.0,40.33274409771823,114.96661866631962,48.58,3.38
396.0,altayskoye,14.0,RU,1635439237.0,83.0,51.915332196491704,85.39207913875288,32.67,3.49
397.0,northam,100.0,AU,1635439238.0,96.0,-31.43815505241433,117.71042225460002,59.02,12.19
398.0,puebla,3.0,MX,1635439184.0,50.0,32.66048610364669,-115.32038744402487,71.37,4.32
399.0,hasaki,84.0,JP,1635439238.0,56.0,31.145129202595783,150.04343024533887,54.0,27.4
400.0,praia da vitoria,20.0,PT,1635439238.0,73.0,47.43911510988076,-23.802755588214666,71.85,6.85
401.0,salym,100.0,RU,1635439238.0,97.0,60.99317668827038,71.27070605145315,32.95,10.78
402.0,silleda,100.0,ES,1635439239.0,59.0,42.86473123417102,-8.295369516267556,60.62,9.19
403.0,presidente epitacio,84.0,BR,1635439239.0,49.0,-21.37486096569853,-52.401408585135485,89.17,6.67
404.0,kapit,100.0,MY,1635439239.0,99.0,2.0902274787165,114.9679563683759,73.74,1.32
405.0,samarai,62.0,PG,1635439239.0,81.0,-12.327189159359051,152.95414853155268,81.72,11.1
406.0,poum,13.0,NC,1635439240.0,83.0,-16.462895485996214,159.88904418191782,75.09,7.78
407.0,spanish town,20.0,JM,1635439240.0,70.0,18.128044272008296,-76.93372343571869,87.42,9.22
408.0,coquimbo,75.0,CL,1635439056.0,77.0,-26.78505875312284,-89.03673281944404,60.53,16.11
409.0,ewing,1.0,US,1635439240.0,65.0,40.387274793154745,-74.8402444513506,63.39,0.0
410.0,kamenka,100.0,RU,1635439240.0,83.0,68.23898679536714,43.4200484239999,44.92,12.95
411.0,kokstad,100.0,ZA,1635439241.0,97.0,-30.84906607118682,29.47983423584799,58.73,4.7
412.0,cabra,5.0,PH,1635439241.0,42.0,13.962402792982886,116.96134384788223,74.64,8.01
413.0,hirara,99.0,JP,1635439241.0,67.0,23.355906339359407,125.69659972036527,74.71,18.5
414.0,kahama,87.0,TZ,1635439241.0,30.0,-3.9813496414654423,32.739012661939825,81.75,1.32
415.0,senanga,60.0,ZM,1635439242.0,36.0,-16.163296386768437,23.8492382142951,83.61,2.55
416.0,tarabha,35.0,IN,1635439211.0,78.0,20.639599041553367,83.81257808779338,72.63,1.45
417.0,clyde river,90.0,CA,1635439242.0,100.0,71.87769362545203,-77.17918870135112,34.03,11.5
418.0,ahuimanu,75.0,US,1635439243.0,83.0,36.647369548442754,-151.91229123546958,74.91,3.44
419.0,mana,63.0,GF,1635439243.0,62.0,9.91183511673745,-53.37505532444433,86.56,9.35
420.0,kondagaon,53.0,IN,1635439243.0,86.0,19.831359870028024,81.86454108299637,65.86,5.41
421.0,nanchang,16.0,CN,1635439243.0,68.0,28.95592881685978,115.73333726131699,63.45,4.94
422.0,bugiri,63.0,UG,1635439244.0,89.0,-0.7530227429203507,29.60113038463078,65.41,14.03
423.0,concepcion del uruguay,92.0,AR,1635439244.0,31.0,-32.30453422344272,-58.405551509034524,94.98,11.01
424.0,pacific grove,1.0,US,1635439244.0,82.0,27.126414881073245,-136.93761637627048,68.58,8.01
425.0,ohara,55.0,JP,1635439244.0,61.0,35.120000553740596,140.64376200759102,61.02,18.88
426.0,seybaplaya,28.0,MX,1635439245.0,72.0,20.466168078099045,-91.77055523423044,87.26,9.24
427.0,vila franca do campo,96.0,PT,1635439245.0,78.0,42.29098133446493,-19.746774830455706,70.21,8.05
428.0,morros,4.0,BR,1635439245.0,24.0,-8.574873131320345,-46.310087985253546,96.13,4.81
429.0,wanning,100.0,CN,1635439245.0,94.0,18.54431499131249,112.8826158330026,76.01,8.99
430.0,agadez,31.0,NE,1635439246.0,11.0,16.34721333697948,7.8712395434354505,87.44,8.9
431.0,inuvik,90.0,CA,1635439246.0,97.0,65.13613249480821,-131.46626895800205,27.36,1.14
432.0,puerto escondido,1.0,MX,1635439246.0,62.0,10.799434891774482,-99.37132697056998,86.83,5.75
433.0,balod,20.0,IN,1635439306.0,72.0,20.556276381525862,80.97045960850136,67.78,3.62
434.0,novikovo,98.0,RU,1635439307.0,88.0,47.54297462073336,145.7779811240921,46.56,11.16
435.0,kawalu,100.0,ID,1635439307.0,95.0,-17.572583157233666,105.70511393020143,72.9,2.64
436.0,basco,54.0,PH,1635439307.0,70.0,20.17593247766554,126.19942881325682,78.89,21.61
437.0,kushima,0.0,JP,1635439156.0,77.0,27.194226654796964,135.18616873821844,56.12,8.68
438.0,mosquera,75.0,CO,1635439308.0,59.0,3.9414624066581467,-79.27898951776496,66.29,3.44
439.0,maragogi,31.0,BR,1635439308.0,65.0,-15.980004089178692,-24.82064125751546,82.53,11.3
440.0,broken hill,0.0,AU,1635439308.0,36.0,-32.51017622224365,142.4925767389388,60.51,10.36
441.0,deputatskiy,100.0,RU,1635439308.0,98.0,75.09960481953613,141.86301884563278,3.45,0.43
442.0,pascagoula,1.0,US,1635439309.0,49.0,28.3870506429693,-88.53324707648217,74.05,12.66
443.0,mbanza-ngungu,91.0,CD,1635439309.0,74.0,-5.9793403643306675,15.367848101434163,75.22,4.47
444.0,allada,72.0,BJ,1635439309.0,82.0,6.549329791573612,2.0810883776211995,80.11,4.54
445.0,asau,82.0,TV,1635439309.0,61.0,-14.16057900819159,175.4719566043437,52.75,2.21
446.0,awjilah,92.0,LY,1635439310.0,36.0,29.005809112766116,19.660333870062942,77.43,1.77
447.0,sol-iletsk,91.0,RU,1635439310.0,72.0,50.047215817954765,55.30042328460311,38.26,10.6
448.0,portland,90.0,AU,1635439264.0,91.0,-57.821021261427,128.9697254634636,63.63,4.0
449.0,broome,1.0,AU,1635439310.0,74.0,-15.552508364903275,123.59532951352247,57.63,1.01
450.0,moerai,100.0,PF,1635439310.0,76.0,-21.247930647811998,-152.11247995433163,71.2,5.86
451.0,yei,85.0,SD,1635439311.0,77.0,4.081872101768141,31.090619473840633,71.92,2.35
452.0,port blair,51.0,IN,1635439311.0,81.0,13.06444117160055,88.19302817881055,81.05,7.92
453.0,los llanos de aridane,20.0,ES,1635439311.0,67.0,28.652436472832974,-24.485827966161736,69.55,8.99
454.0,nouakchott,100.0,MR,1635439311.0,60.0,18.240139489474117,-14.981848983302882,85.93,16.53
455.0,sao filipe,100.0,CV,1635439312.0,75.0,15.351915305289324,-25.3862827574861,79.75,10.2
456.0,toma,85.0,BF,1635439312.0,33.0,13.04199602845469,-4.432731621426171,93.24,10.74
457.0,bayanday,69.0,RU,1635439312.0,54.0,53.29699703867652,105.74110681829484,24.19,2.91
458.0,gweta,73.0,BW,1635439313.0,36.0,-19.79636147197384,25.100611735554224,84.24,6.78
459.0,ust-maya,100.0,RU,1635439313.0,94.0,58.73871473634168,134.10652310299452,25.09,4.05
460.0,narsaq,64.0,GL,1635439313.0,69.0,85.16569765256509,-65.45784071282125,32.22,4.14
461.0,talara,0.0,PE,1635439313.0,68.0,-5.006963521925883,-85.33963957591514,72.36,14.97
462.0,ostrovnoy,84.0,RU,1635439314.0,77.0,77.79381153021524,43.510916372364534,24.39,8.43
463.0,caraquet,100.0,CA,1635439313.0,77.0,47.43433995773714,-64.46659731969953,52.34,15.48
464.0,denpasar,20.0,ID,1635439314.0,88.0,-12.280897365529597,115.27291022086212,80.26,6.91
465.0,bowmore,1.0,GB,1635439314.0,58.0,56.132639517255484,-6.868936245412698,71.62,4.0
466.0,mahibadhoo,68.0,MV,1635439314.0,73.0,4.331288722657362,62.55378630238346,82.74,9.62
467.0,saint-georges,40.0,GF,1635439245.0,70.0,3.613575896064688,-52.11278984838465,85.68,19.57
468.0,izyaslav,80.0,UA,1635439315.0,88.0,50.07210792759017,26.56433658649459,48.29,4.54
469.0,dauphin,40.0,CA,1635439315.0,87.0,51.89647855074682,-98.40326499222158,42.94,14.97
470.0,baykit,68.0,RU,1635439315.0,99.0,60.82486247632221,96.7123914638263,6.19,1.12
471.0,chukhloma,58.0,RU,1635439315.0,80.0,58.70247162939697,42.928014827997856,28.18,7.67
472.0,grindavik,75.0,IS,1635439316.0,87.0,58.05179361751476,-22.89998988245887,44.55,16.11
473.0,tautira,82.0,PF,1635439316.0,83.0,-17.38315676783482,-148.06831675314515,77.02,13.76
474.0,bacolod,83.0,PH,1635439316.0,86.0,9.012022845108987,128.29543955349823,77.67,8.37
475.0,opuwo,71.0,NA,1635439316.0,19.0,-17.68484215901117,13.380688454318687,87.39,9.64
476.0,nijar,20.0,ES,1635439317.0,68.0,36.36044537142956,-1.6246142950040223,65.84,5.75
477.0,brownfield,0.0,US,1635439317.0,23.0,33.18352956753942,-102.787605443508,64.31,21.43
478.0,carroll,1.0,US,1635439317.0,69.0,42.03395479251924,-95.43089386749126,63.91,4.0
479.0,sucua,75.0,EC,1635439317.0,69.0,-2.832707723335318,-77.38516221633529,77.74,2.3
480.0,maceio,40.0,BR,1635439318.0,62.0,-12.920935829809935,-31.450343952027765,87.24,12.66
481.0,valparaiso,0.0,CL,1635439318.0,59.0,-31.86790551225399,-78.03013296072842,75.43,5.75
482.0,hualmay,59.0,PE,1635439318.0,69.0,-20.629748765974682,-95.87497736926667,69.58,9.8
483.0,cerrito,67.0,PY,1635439318.0,73.0,-27.492271129851098,-57.52445715061931,63.79,4.14
484.0,ankara,0.0,TR,1635439147.0,44.0,39.57333250909625,32.879023326660615,56.21,5.75
485.0,santa rita,20.0,VE,1635439319.0,48.0,10.875139463820574,-71.08760529169076,88.47,16.11
486.0,atherton,100.0,AU,1635439319.0,85.0,-19.06025913552331,142.6422402565339,59.9,4.0
487.0,nalut,100.0,LY,1635439379.0,39.0,29.345924781942458,10.763486575397906,68.95,6.55
488.0,alofi,4.0,NU,1635439380.0,94.0,-17.71372308185876,-164.53334484179143,66.09,1.14
489.0,sumenep,87.0,ID,1635439380.0,77.0,-6.315773458080173,113.69496466077624,82.89,4.16
490.0,fuxin,100.0,CN,1635439380.0,43.0,42.88835647945902,121.70053504455035,50.74,2.55
491.0,saint-paul,1.0,RE,1635439380.0,92.0,-21.0915641486896,52.9293352969199,77.11,10.4
492.0,chaihe,0.0,CN,1635439381.0,78.0,45.42971706801595,129.4441295895673,34.27,2.04
493.0,dunedin,98.0,NZ,1635439381.0,95.0,-53.80530646858568,178.2480826739964,52.21,3.11
494.0,sim,100.0,RU,1635439382.0,97.0,54.725891320126095,57.4963673920374,34.32,10.96
495.0,khandbari,7.0,NP,1635439382.0,77.0,27.47741970354845,86.81568334033318,60.44,3.42
496.0,qinzhou,99.0,CN,1635439383.0,85.0,21.899724426873348,108.43271718720968,68.41,4.68
497.0,lazaro cardenas,2.0,MX,1635439117.0,70.0,16.11926147123752,-102.93476990788537,83.5,1.25
498.0,husavik,93.0,IS,1635439383.0,88.0,75.64520110328601,-8.386188241318507,37.31,7.9
499.0,kedrovyy,67.0,RU,1635439383.0,57.0,58.935259712792146,79.28773188051576,18.01,4.23
500.0,calvinia,65.0,ZA,1635439384.0,56.0,-32.165639536099505,20.47383224485634,71.42,11.5
501.0,gouyave,40.0,GD,1635439384.0,70.0,12.47256514534277,-62.98638217026311,84.97,19.57
502.0,tyup,68.0,KG,1635439384.0,63.0,43.63676872728206,78.90824098298702,41.54,4.16
503.0,ponerihouen,87.0,NC,1635439384.0,87.0,-21.194706420554184,165.36372146860873,72.84,7.54
504.0,spearfish,1.0,US,1635439121.0,39.0,44.52555566401867,-104.58840676030177,50.88,5.99
505.0,eyl,0.0,SO,1635439385.0,65.0,7.636228839081795,49.735896103106995,78.57,14.58
506.0,labuhan,100.0,ID,1635439385.0,80.0,-10.9375623670974,101.93416099717484,81.5,4.12
507.0,tsirguliina,100.0,EE,1635439385.0,97.0,57.92008123993543,26.202171480147143,54.09,9.08
508.0,bitung,18.0,ID,1635439386.0,83.0,1.127655846545622,125.64418798360049,77.85,3.44
509.0,teguise,40.0,ES,1635439386.0,61.0,30.461856899168822,-13.887071356203847,73.62,18.41
510.0,aguilas,100.0,ES,1635439386.0,69.0,36.563621587250196,-1.3157862938019207,72.21,3.56
511.0,banjar,100.0,ID,1635439386.0,90.0,-9.36366609172154,106.73328028440602,80.46,3.2
512.0,kenai,90.0,US,1635439387.0,93.0,63.276426542726256,-152.61419809753738,31.14,17.27
513.0,kjollefjord,40.0,NO,1635439387.0,80.0,71.71786473087073,27.41244268030033,30.25,24.16
514.0,sibolga,100.0,ID,1635439387.0,82.0,1.04169921327005,96.11503495653642,78.58,2.57
515.0,nuuk,40.0,GL,1635439387.0,69.0,62.81947328441154,-51.247378339801685,30.81,9.22
516.0,llanelli,75.0,GB,1635439388.0,92.0,51.848301927459005,-4.120401354940697,58.95,21.85
517.0,tricase,0.0,IT,1635439388.0,72.0,39.94195787093835,18.814960888354506,64.33,3.44
518.0,bang racham,89.0,TH,1635439388.0,91.0,14.926685123259404,100.33971207350493,75.94,2.64
519.0,marsabit,36.0,KE,1635439388.0,32.0,2.359641874464785,37.24268055078835,76.69,13.94
520.0,izumo,12.0,JP,1635439389.0,70.0,36.64641698292793,132.2893409197257,60.75,9.4
521.0,prince george,1.0,CA,1635439331.0,74.0,54.661603067779595,-122.53470346798346,32.61,3.44
522.0,porkhov,87.0,RU,1635439389.0,91.0,57.908919619041,29.697473173401875,48.09,5.19
523.0,aketi,67.0,CD,1635439383.0,96.0,2.9985241460022394,22.96313572743034,72.19,2.84
524.0,ozernovskiy,100.0,RU,1635439390.0,86.0,51.27665571647847,157.17995343373707,42.58,5.75
525.0,visby,0.0,SE,1635439390.0,87.0,58.24930487908955,19.33588341216978,52.02,12.66
526.0,batemans bay,89.0,AU,1635439390.0,63.0,-38.96203654696085,154.2002607283551,61.11,6.2
527.0,houma,1.0,US,1635439390.0,45.0,26.932882973621943,-90.90837003924037,73.99,17.27
528.0,albion,40.0,US,1635439391.0,77.0,42.26855360595843,-84.94319815267363,60.19,13.8
529.0,coripata,80.0,BO,1635439391.0,69.0,-16.180240002497015,-67.40304701189139,85.01,4.47
530.0,pires do rio,34.0,BR,1635439391.0,35.0,-17.328064647163686,-48.141278341893326,89.6,7.72
531.0,nanakuli,90.0,US,1635439391.0,94.0,19.526965466075154,-159.8588289586458,75.15,3.44
532.0,palmer,75.0,US,1635439327.0,59.0,56.2735500089791,-145.6740275970915,54.73,3.0
533.0,juba,92.0,SD,1635439392.0,46.0,5.849702125052133,31.428810003600603,83.3,0.89
